source_id,title,source,type,category,url,platform,status
OSD-425,Plant Biology Study 425: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-425,Spaceflight,Completed
OSD-426,Cell Culture Study 426: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-426,ISS,Completed
OSD-427,Microorganism Study 427: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-427,Spaceflight,Completed
OSD-428,C. elegans Study 428: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-428,Spaceflight,Completed
OSD-429,Drosophila Study 429: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-429,ISS,Completed
OSD-430,Arabidopsis Study 430: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-430,Spaceflight,Completed
OSD-431,Human Cell Lines Study 431: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-431,Spaceflight,Completed
OSD-432,Rodent Research Study 432: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-432,ISS,Completed
OSD-433,Plant Biology Study 433: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-433,Spaceflight,Completed
OSD-434,Cell Culture Study 434: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-434,Spaceflight,Completed
OSD-435,Microorganism Study 435: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-435,ISS,Completed
OSD-436,C. elegans Study 436: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-436,Spaceflight,Completed
OSD-437,Drosophila Study 437: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-437,Spaceflight,Completed
OSD-438,Arabidopsis Study 438: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-438,ISS,Completed
OSD-439,Human Cell Lines Study 439: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-439,Spaceflight,Completed
OSD-440,Rodent Research Study 440: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-440,Spaceflight,Completed
OSD-441,Plant Biology Study 441: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-441,ISS,Completed
OSD-442,Cell Culture Study 442: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-442,Spaceflight,Completed
OSD-443,Microorganism Study 443: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-443,Spaceflight,Completed
OSD-444,C. elegans Study 444: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-444,ISS,Completed
OSD-445,Drosophila Study 445: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-445,Spaceflight,Completed
OSD-446,Arabidopsis Study 446: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-446,Spaceflight,Completed
OSD-447,Human Cell Lines Study 447: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-447,ISS,Completed
OSD-448,Rodent Research Study 448: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-448,Spaceflight,Completed
OSD-449,Plant Biology Study 449: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-449,Spaceflight,Completed
OSD-450,Cell Culture Study 450: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-450,ISS,Completed
OSD-451,Microorganism Study 451: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-451,Spaceflight,Completed
OSD-452,C. elegans Study 452: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-452,Spaceflight,Completed
OSD-453,Drosophila Study 453: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-453,ISS,Completed
OSD-454,Arabidopsis Study 454: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-454,Spaceflight,Completed
OSD-455,Human Cell Lines Study 455: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-455,Spaceflight,Completed
OSD-456,Rodent Research Study 456: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-456,ISS,Completed
OSD-457,Plant Biology Study 457: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-457,Spaceflight,Completed
OSD-458,Cell Culture Study 458: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-458,Spaceflight,Completed
OSD-459,Microorganism Study 459: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-459,ISS,Completed
OSD-460,C. elegans Study 460: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-460,Spaceflight,Completed
OSD-461,Drosophila Study 461: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-461,Spaceflight,Completed
OSD-462,Arabidopsis Study 462: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-462,ISS,Completed
OSD-463,Human Cell Lines Study 463: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-463,Spaceflight,Completed
OSD-464,Rodent Research Study 464: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-464,Spaceflight,Completed
OSD-465,Plant Biology Study 465: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-465,ISS,Completed
OSD-466,Cell Culture Study 466: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-466,Spaceflight,Completed
OSD-467,Microorganism Study 467: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-467,Spaceflight,Completed
OSD-468,C. elegans Study 468: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-468,ISS,Completed
OSD-469,Drosophila Study 469: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-469,Spaceflight,Completed
OSD-470,Arabidopsis Study 470: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-470,Spaceflight,Completed
OSD-471,Human Cell Lines Study 471: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-471,ISS,Completed
OSD-472,Rodent Research Study 472: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-472,Spaceflight,Completed
OSD-473,Plant Biology Study 473: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-473,Spaceflight,Completed
OSD-474,Cell Culture Study 474: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-474,ISS,Completed
OSD-475,Microorganism Study 475: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-475,Spaceflight,Completed
OSD-476,C. elegans Study 476: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-476,Spaceflight,Completed
OSD-477,Drosophila Study 477: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-477,ISS,Completed
OSD-478,Arabidopsis Study 478: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-478,Spaceflight,Completed
OSD-479,Human Cell Lines Study 479: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-479,Spaceflight,Completed
OSD-480,Rodent Research Study 480: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-480,ISS,Completed
OSD-481,Plant Biology Study 481: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-481,Spaceflight,Completed
OSD-482,Cell Culture Study 482: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-482,Spaceflight,Completed
OSD-483,Microorganism Study 483: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-483,ISS,Completed
OSD-484,C. elegans Study 484: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-484,Spaceflight,Completed
OSD-485,Drosophila Study 485: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-485,Spaceflight,Completed
OSD-486,Arabidopsis Study 486: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-486,ISS,Completed
OSD-487,Human Cell Lines Study 487: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-487,Spaceflight,Completed
OSD-488,Rodent Research Study 488: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-488,Spaceflight,Completed
OSD-489,Plant Biology Study 489: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-489,ISS,Completed
OSD-490,Cell Culture Study 490: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-490,Spaceflight,Completed
OSD-491,Microorganism Study 491: Bone density in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-491,Spaceflight,Completed
OSD-492,C. elegans Study 492: Gene expression in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-492,ISS,Completed
OSD-493,Drosophila Study 493: Protein synthesis in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-493,Spaceflight,Completed
OSD-494,Arabidopsis Study 494: DNA damage in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-494,Spaceflight,Completed
OSD-495,Human Cell Lines Study 495: Immune function in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-495,ISS,Completed
OSD-496,Rodent Research Study 496: Cardiovascular in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-496,Spaceflight,Completed
OSD-497,Plant Biology Study 497: Neural plasticity in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-497,Spaceflight,Completed
OSD-498,Cell Culture Study 498: Metabolism in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-498,ISS,Completed
OSD-499,Microorganism Study 499: Oxidative stress in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-499,Spaceflight,Completed
OSD-500,C. elegans Study 500: Muscle atrophy in Microgravity,NASA OSDR,Biological Experiment,space_biology,https://osdr.nasa.gov/bio/repo/data/studies/OSD-500,Spaceflight,Completed
TASK-10001,Plant Growth Research Project 1,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10001,Various,Active
TASK-10002,Physical Sciences Research Project 2,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10002,Various,Active
TASK-10003,Technology Development Research Project 3,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10003,Various,Active
TASK-10004,Fundamental Physics Research Project 4,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10004,Various,Active
TASK-10005,Materials Science Research Project 5,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10005,Various,Active
TASK-10006,Combustion Research Project 6,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10006,Various,Active
TASK-10007,Fluid Dynamics Research Project 7,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10007,Various,Active
TASK-10008,Human Health Research Project 8,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10008,Various,Active
TASK-10009,Plant Growth Research Project 9,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10009,Various,Active
TASK-10010,Physical Sciences Research Project 10,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10010,Various,Active
TASK-10011,Technology Development Research Project 11,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10011,Various,Active
TASK-10012,Fundamental Physics Research Project 12,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10012,Various,Active
TASK-10013,Materials Science Research Project 13,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10013,Various,Active
TASK-10014,Combustion Research Project 14,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10014,Various,Active
TASK-10015,Fluid Dynamics Research Project 15,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10015,Various,Active
TASK-10016,Human Health Research Project 16,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10016,Various,Active
TASK-10017,Plant Growth Research Project 17,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10017,Various,Active
TASK-10018,Physical Sciences Research Project 18,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10018,Various,Active
TASK-10019,Technology Development Research Project 19,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10019,Various,Active
TASK-10020,Fundamental Physics Research Project 20,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10020,Various,Active
TASK-10021,Materials Science Research Project 21,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10021,Various,Active
TASK-10022,Combustion Research Project 22,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10022,Various,Active
TASK-10023,Fluid Dynamics Research Project 23,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10023,Various,Active
TASK-10024,Human Health Research Project 24,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10024,Various,Active
TASK-10025,Plant Growth Research Project 25,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10025,Various,Active
TASK-10026,Physical Sciences Research Project 26,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10026,Various,Active
TASK-10027,Technology Development Research Project 27,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10027,Various,Active
TASK-10028,Fundamental Physics Research Project 28,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10028,Various,Active
TASK-10029,Materials Science Research Project 29,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10029,Various,Active
TASK-10030,Combustion Research Project 30,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10030,Various,Active
TASK-10031,Fluid Dynamics Research Project 31,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10031,Various,Active
TASK-10032,Human Health Research Project 32,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10032,Various,Active
TASK-10033,Plant Growth Research Project 33,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10033,Various,Active
TASK-10034,Physical Sciences Research Project 34,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10034,Various,Active
TASK-10035,Technology Development Research Project 35,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10035,Various,Active
TASK-10036,Fundamental Physics Research Project 36,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10036,Various,Active
TASK-10037,Materials Science Research Project 37,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10037,Various,Active
TASK-10038,Combustion Research Project 38,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10038,Various,Active
TASK-10039,Fluid Dynamics Research Project 39,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10039,Various,Active
TASK-10040,Human Health Research Project 40,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10040,Various,Active
TASK-10041,Plant Growth Research Project 41,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10041,Various,Active
TASK-10042,Physical Sciences Research Project 42,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10042,Various,Active
TASK-10043,Technology Development Research Project 43,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10043,Various,Active
TASK-10044,Fundamental Physics Research Project 44,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10044,Various,Active
TASK-10045,Materials Science Research Project 45,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10045,Various,Active
TASK-10046,Combustion Research Project 46,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10046,Various,Active
TASK-10047,Fluid Dynamics Research Project 47,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10047,Various,Active
TASK-10048,Human Health Research Project 48,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10048,Various,Active
TASK-10049,Plant Growth Research Project 49,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10049,Various,Active
TASK-10050,Physical Sciences Research Project 50,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10050,Various,Active
TASK-10051,Technology Development Research Project 51,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10051,Various,Active
TASK-10052,Fundamental Physics Research Project 52,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10052,Various,Active
TASK-10053,Materials Science Research Project 53,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10053,Various,Active
TASK-10054,Combustion Research Project 54,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10054,Various,Active
TASK-10055,Fluid Dynamics Research Project 55,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10055,Various,Active
TASK-10056,Human Health Research Project 56,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10056,Various,Active
TASK-10057,Plant Growth Research Project 57,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10057,Various,Active
TASK-10058,Physical Sciences Research Project 58,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10058,Various,Active
TASK-10059,Technology Development Research Project 59,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10059,Various,Active
TASK-10060,Fundamental Physics Research Project 60,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10060,Various,Active
TASK-10061,Materials Science Research Project 61,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10061,Various,Active
TASK-10062,Combustion Research Project 62,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10062,Various,Active
TASK-10063,Fluid Dynamics Research Project 63,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10063,Various,Active
TASK-10064,Human Health Research Project 64,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10064,Various,Active
TASK-10065,Plant Growth Research Project 65,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10065,Various,Active
TASK-10066,Physical Sciences Research Project 66,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10066,Various,Active
TASK-10067,Technology Development Research Project 67,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10067,Various,Active
TASK-10068,Fundamental Physics Research Project 68,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10068,Various,Active
TASK-10069,Materials Science Research Project 69,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10069,Various,Active
TASK-10070,Combustion Research Project 70,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10070,Various,Active
TASK-10071,Fluid Dynamics Research Project 71,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10071,Various,Active
TASK-10072,Human Health Research Project 72,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10072,Various,Active
TASK-10073,Plant Growth Research Project 73,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10073,Various,Active
TASK-10074,Physical Sciences Research Project 74,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10074,Various,Active
TASK-10075,Technology Development Research Project 75,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10075,Various,Active
TASK-10076,Fundamental Physics Research Project 76,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10076,Various,Active
TASK-10077,Materials Science Research Project 77,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10077,Various,Active
TASK-10078,Combustion Research Project 78,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10078,Various,Active
TASK-10079,Fluid Dynamics Research Project 79,NASA Task Book,Research Project,space_research,https://taskbook.nasaprs.com/tbp/index.cfm?action=public_query_taskbook_content&TASKID=10079,Various,Active
